title,description,published date,url,publisher
Apple TV Plus is bringing its own flavor of Bridgerton to streaming ... - The Verge,Apple TV Plus is bringing its own flavor of Bridgerton to streaming ...  The Verge,"Wed, 04 Oct 2023 15:15:04 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzkwMzA4Ni9idWNjYW5lZXJzLXRyYWlsZXItYXBwbGUtdHYtcGx1cy1yZWxlYXNlLWRhdGXSAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Apple to the Core: Is It Better to Reduce Than Add Here? - RealMoney,Apple to the Core: Is It Better to Reduce Than Add Here?  RealMoney,"Wed, 04 Oct 2023 14:45:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiamh0dHBzOi8vcmVhbG1vbmV5LnRoZXN0cmVldC5jb20vaW52ZXN0aW5nL2FwcGxlLXRvLXRoZS1jb3JlLWlzLWl0LWJldHRlci10by1yZWR1Y2UtdGhhbi1hZGQtaGVyZS0tMTYxMzQ2OTbSAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://realmoney.thestreet.com', 'title': 'RealMoney'}"
Developer of Apple and Tesla stores joins Verge Motorcycles - Powersports Business,Developer of Apple and Tesla stores joins Verge Motorcycles  Powersports Business,"Wed, 04 Oct 2023 14:43:17 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMic2h0dHBzOi8vcG93ZXJzcG9ydHNidXNpbmVzcy5jb20vbGF0ZXN0LW5ld3MvMjAyMy8xMC8wNC9kZXZlbG9wZXItb2YtYXBwbGUtYW5kLXRlc2xhLXN0b3Jlcy1qb2lucy12ZXJnZS1tb3RvcmN5Y2xlcy_SAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://powersportsbusiness.com', 'title': 'Powersports Business'}"
Tim Cook Nets $41.5 Million After Selling Over 500000 Apple Shares - MacRumors,Tim Cook Nets $41.5 Million After Selling Over 500000 Apple Shares  MacRumors,"Wed, 04 Oct 2023 14:37:07 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyMy8xMC8wNC90aW0tY29vay1uZXRzLTQxLW1pbGxpb24tZnJvbS1hcHBsZS1zdG9jay1zYWxlL9IBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
Google Pixel Buds Pro vs. Apple AirPods Pro 2: Which premium earbuds should you buy? - ZDNet,Google Pixel Buds Pro vs. Apple AirPods Pro 2: Which premium earbuds should you buy?  ZDNet,"Wed, 04 Oct 2023 14:32:40 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL2dvb2dsZS1waXhlbC1idWRzLXByby12cy1hcHBsZS1haXJwb2RzLXByby0yLXdoaWNoLXByZW1pdW0tZWFyYnVkcy1zaG91bGQteW91LWJ1eS_SAXtodHRwczovL3d3dy56ZG5ldC5jb20vZ29vZ2xlLWFtcC9hcnRpY2xlL2dvb2dsZS1waXhlbC1idWRzLXByby12cy1hcHBsZS1haXJwb2RzLXByby0yLXdoaWNoLXByZW1pdW0tZWFyYnVkcy1zaG91bGQteW91LWJ1eS8?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
Google Pixel Watch 2 vs. Apple Watch Series 9: Which new smartwatch is worth your time? - ZDNet,Google Pixel Watch 2 vs. Apple Watch Series 9: Which new smartwatch is worth your time?  ZDNet,"Wed, 04 Oct 2023 14:32:34 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL2dvb2dsZS1waXhlbC13YXRjaC0yLXZzLWFwcGxlLXdhdGNoLXNlcmllcy05L9IBVmh0dHBzOi8vd3d3LnpkbmV0LmNvbS9nb29nbGUtYW1wL2FydGljbGUvZ29vZ2xlLXBpeGVsLXdhdGNoLTItdnMtYXBwbGUtd2F0Y2gtc2VyaWVzLTkv?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
Apple TV Plus will stream free Charlie Brown classics for the ... - The Verge,Apple TV Plus will stream free Charlie Brown classics for the ...  The Verge,"Wed, 04 Oct 2023 14:07:22 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzkwMjgyMS9hcHBsZS10di1wbHVzLWNoYXJsaWUtYnJvd24taG9saWRheS1zcGVjaWFscy1mcmVl0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
Say goodbye to Oak Harbor Middle School during Apple Festival - The Beacon,Say goodbye to Oak Harbor Middle School during Apple Festival  The Beacon,"Wed, 04 Oct 2023 14:05:47 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRoZWJlYWNvbi5uZXQvc2F5LWdvb2RieWUtdG8tb2FrLWhhcmJvci1taWRkbGUtc2Nob29sLWR1cmluZy1hcHBsZS1mZXN0aXZhbC_SAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.thebeacon.net', 'title': 'The Beacon'}"
VIEWPOINT: Apples across the South - Morganton News Herald,VIEWPOINT: Apples across the South  Morganton News Herald,"Wed, 04 Oct 2023 14:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMifGh0dHBzOi8vbW9yZ2FudG9uLmNvbS9vcGluaW9uL2NvbHVtbmlzdHMvdmlld3BvaW50LWFwcGxlcy1hY3Jvc3MtdGhlLXNvdXRoL2FydGljbGVfMDE4NTQ3M2UtNjE2MS0xMWVlLWJkZDctMWI4ZWZmYjE1NTMzLmh0bWzSAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://morganton.com', 'title': 'Morganton News Herald'}"
Unleash the Flavors of Fall with Hormel® Black Label® Apple Cider ... - PR Newswire,Unleash the Flavors of Fall with Hormel® Black Label® Apple Cider ...  PR Newswire,"Wed, 04 Oct 2023 14:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvdW5sZWFzaC10aGUtZmxhdm9ycy1vZi1mYWxsLXdpdGgtaG9ybWVsLWJsYWNrLWxhYmVsLWFwcGxlLWNpZGVyLWJhY29uLTMwMTk0NjgzMi5odG1s0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}"
Give Your Champagne A Seasonal Twist With Apple Cider - Yahoo Life,Give Your Champagne A Seasonal Twist With Apple Cider  Yahoo Life,"Wed, 04 Oct 2023 13:57:20 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnlhaG9vLmNvbS9saWZlc3R5bGUvY2hhbXBhZ25lLXNlYXNvbmFsLXR3aXN0LWFwcGxlLWNpZGVyLTEzNTcyMDE1MC5odG1s0gFbaHR0cHM6Ly93d3cueWFob28uY29tL2FtcGh0bWwvbGlmZXN0eWxlL2NoYW1wYWduZS1zZWFzb25hbC10d2lzdC1hcHBsZS1jaWRlci0xMzU3MjAxNTAuaHRtbA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.yahoo.com', 'title': 'Yahoo Life'}"
"Message to IT: Yes, you should install Apple security updates - Computerworld","Message to IT: Yes, you should install Apple security updates  Computerworld","Wed, 04 Oct 2023 13:49:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmNvbXB1dGVyd29ybGQuY29tL2FydGljbGUvMzcwNzg3MC9tZXNzYWdlLXRvLWl0LXllcy15b3Utc2hvdWxkLWluc3RhbGwtYXBwbGUtc2VjdXJpdHktdXBkYXRlcy5odG1s0gFyaHR0cHM6Ly93d3cuY29tcHV0ZXJ3b3JsZC5jb20vYXJ0aWNsZS8zNzA3ODcwL21lc3NhZ2UtdG8taXQteWVzLXlvdS1zaG91bGQtaW5zdGFsbC1hcHBsZS1zZWN1cml0eS11cGRhdGVzLmFtcC5odG1s?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.computerworld.com', 'title': 'Computerworld'}"
"Google Antitrust Trial Isn't Hurting Alphabet Stock, Outshines Apple - Bloomberg","Google Antitrust Trial Isn't Hurting Alphabet Stock, Outshines Apple  Bloomberg","Wed, 04 Oct 2023 13:37:48 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTEwLTA0L2FscGhhYmV0LXNocnVncy1vZmYtYW50aXRydXN0LXJpc2stdG8tb3V0c2hpbmUtYXBwbGUtdGVjaC13YXRjaNIBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
iPhone SE vs. iPhone 13 Buyer's Guide: Comparing Apple's ... - MacRumors,iPhone SE vs. iPhone 13 Buyer's Guide: Comparing Apple's ...  MacRumors,"Wed, 04 Oct 2023 13:37:14 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vZ3VpZGUvaXBob25lLXNlLXZzLWlwaG9uZS0xMy_SAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
Apple CEO Tim Cook makes $41 mln from biggest stock sale in two ... - Reuters,Apple CEO Tim Cook makes $41 mln from biggest stock sale in two ...  Reuters,"Wed, 04 Oct 2023 13:30:49 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvYXBwbGUtY2VvLXRpbS1jb29rLW1ha2VzLTQxLW1sbi1iaWdnZXN0LXN0b2NrLXNhbGUtdHdvLXllYXJzLTIwMjMtMTAtMDQv0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
Apple Approves Use of Avalon GloboCare’s KetoAir Mobile Application - Yahoo Finance,Apple Approves Use of Avalon GloboCare’s KetoAir Mobile Application  Yahoo Finance,"Wed, 04 Oct 2023 13:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hcHByb3Zlcy1hdmFsb24tZ2xvYm9jYXJlLWtldG9haXItMTMwMDAwMDIxLmh0bWzSAV1odHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9hcHBsZS1hcHByb3Zlcy1hdmFsb24tZ2xvYm9jYXJlLWtldG9haXItMTMwMDAwMDIxLmh0bWw?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
6 places to go apple-picking in Washington — and beyond - The Seattle Times,6 places to go apple-picking in Washington — and beyond  The Seattle Times,"Wed, 04 Oct 2023 13:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnNlYXR0bGV0aW1lcy5jb20vbGlmZS90cmF2ZWwvNi1wbGFjZXMtdG8tZ28tYXBwbGUtcGlja2luZy1pbi13YXNoaW5ndG9uLWFuZC1iZXlvbmQv0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.seattletimes.com', 'title': 'The Seattle Times'}"
Houston educators nurture the next generation of Hispanic leaders ... - apple.com,Houston educators nurture the next generation of Hispanic leaders ...  apple.com,"Wed, 04 Oct 2023 12:59:07 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzEwL2hvdXN0b24tZWR1Y2F0b3JzLW51cnR1cmUtdGhlLW5leHQtZ2VuZXJhdGlvbi1vZi1oaXNwYW5pYy1sZWFkZXJzLXdpdGgtYXBwbGUv0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.apple.com', 'title': 'apple.com'}"
Apple iPhone 15 Review: The iPhone That's the Worth Upgrade - Gizmodo,Apple iPhone 15 Review: The iPhone That's the Worth Upgrade  Gizmodo,"Wed, 04 Oct 2023 12:30:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZ2l6bW9kby5jb20vYXBwbGUtaXBob25lLTE1LXJldmlldy1pcy13b3J0aC10aGUtdXBncmFkZS0xODUwODg3ODcw0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://gizmodo.com', 'title': 'Gizmodo'}"
Apple picking season at Grim's Orchard | Lehigh Valley Regional ... - 69News WFMZ-TV,Apple picking season at Grim's Orchard | Lehigh Valley Regional ...  69News WFMZ-TV,"Wed, 04 Oct 2023 12:24:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy53Zm16LmNvbS9uZXdzL2FyZWEvbGVoaWdodmFsbGV5L2FwcGxlLXBpY2tpbmctc2Vhc29uLWF0LWdyaW1zLW9yY2hhcmQvYXJ0aWNsZV8wNzExNmJmYS02MmIxLTExZWUtYjA1OC1lMzAwMDUwMjkxZjIuaHRtbNIBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.wfmz.com', 'title': '69News WFMZ-TV'}"
Apple Stops Human Support on X - Spiceworks News and Insights,Apple Stops Human Support on X  Spiceworks News and Insights,"Wed, 04 Oct 2023 12:12:36 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnNwaWNld29ya3MuY29tL3RlY2gvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvbmV3cy9hcHBsZS1zdG9wcy1odW1hbi1zdXBwb3J0L9IBV2h0dHBzOi8vd3d3LnNwaWNld29ya3MuY29tL3RlY2gvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvbmV3cy9hcHBsZS1zdG9wcy1odW1hbi1zdXBwb3J0Lw?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.spiceworks.com', 'title': 'Spiceworks News and Insights'}"
Apple Hazelnut Cake Recipe - Feast Magazine,Apple Hazelnut Cake Recipe  Feast Magazine,"Wed, 04 Oct 2023 12:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmZlYXN0bWFnYXppbmUuY29tL3JlY2lwZXMvZGVzc2VydHMvYXBwbGUtaGF6ZWxudXQtY2FrZS1yZWNpcGUvYXJ0aWNsZV85MTZkZmZlOC01YmIzLTExZWUtYjBiZS01ZjRhMzhhZWQ5NjYuaHRtbNIBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.feastmagazine.com', 'title': 'Feast Magazine'}"
Lionel Messi docuseries “Messi Meets America” debuting October ... - KVI-Radio,Lionel Messi docuseries “Messi Meets America” debuting October ...  KVI-Radio,"Wed, 04 Oct 2023 11:31:49 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lmt2aS5jb20vMjAyMy8xMC8wNC9saW9uZWwtbWVzc2ktZG9jdXNlcmllcy1tZXNzaS1tZWV0cy1hbWVyaWNhLWRlYnV0aW5nLW9jdG9iZXItMTEtb24tYXBwbGUtdHYv0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.kvi.com', 'title': 'KVI-Radio'}"
Must-try New Orleans candy shop: Mister Apple in the French Quarter - Axios,Must-try New Orleans candy shop: Mister Apple in the French Quarter  Axios,"Wed, 04 Oct 2023 11:30:48 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmF4aW9zLmNvbS9sb2NhbC9uZXctb3JsZWFucy8yMDIzLzEwLzA0L2Jlc3QtbmV3LW9ybGVhbnMtY2FuZHktc2hvcC1taXN0ZXItYXBwbGUtZnJlbmNoLXF1YXJ0ZXLSAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.axios.com', 'title': 'Axios'}"
How planting apple seeds affects the variety of fruit we harvest - Columbia Daily Tribune,How planting apple seeds affects the variety of fruit we harvest  Columbia Daily Tribune,"Wed, 04 Oct 2023 11:15:36 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5jb2x1bWJpYXRyaWJ1bmUuY29tL3N0b3J5L2xpZmVzdHlsZS8yMDIzLzEwLzA0L2hvdy1wbGFudGluZy1hcHBsZS1zZWVkcy1hZmZlY3RzLXRoZS12YXJpZXR5LW9mLWZydWl0LXdlLWhhcnZlc3QvNzEwMzE4ODYwMDcv0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.columbiatribune.com', 'title': 'Columbia Daily Tribune'}"
As American as Apple Pie: In Defense of Bundled Rebates - IPWatchdog.com,As American as Apple Pie: In Defense of Bundled Rebates  IPWatchdog.com,"Wed, 04 Oct 2023 11:15:11 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaXB3YXRjaGRvZy5jb20vMjAyMy8xMC8wNC9hcy1hbWVyaWNhbi1hcy1hcHBsZS1waWUtaW4tZGVmZW5zZS1vZi1idW5kbGVkLXJlYmF0ZXMvaWQ9MTY3NjkyL9IBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://ipwatchdog.com', 'title': 'IPWatchdog.com'}"
The Apple Pencil 3 might have just been leaked by Apple's own ... - TweakTown,The Apple Pencil 3 might have just been leaked by Apple's own ...  TweakTown,"Wed, 04 Oct 2023 11:00:03 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnR3ZWFrdG93bi5jb20vbmV3cy85MzU3NS90aGUtYXBwbGUtcGVuY2lsLTMtbWlnaHQtaGF2ZS1qdXN0LWJlZW4tbGVha2VkLWJ5LWFwcGxlcy1vd24tc29mdHdhcmUvaW5kZXguaHRtbNIBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.tweaktown.com', 'title': 'TweakTown'}"
Carlson's Apple Orchard celebrates bountiful season and looks to ... - Crow River Media,Carlson's Apple Orchard celebrates bountiful season and looks to ...  Crow River Media,"Wed, 04 Oct 2023 11:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMirQFodHRwczovL3d3dy5jcm93cml2ZXJtZWRpYS5jb20vaHV0Y2hpbnNvbmxlYWRlci9jYXJsc29uLXMtYXBwbGUtb3JjaGFyZC1jZWxlYnJhdGVzLWJvdW50aWZ1bC1zZWFzb24tYW5kLWxvb2tzLXRvLXRoZS1mdXR1cmUvYXJ0aWNsZV80Zjc2ZWQ0OC01OTgzLTExZWUtODMxYy02YjEzMDNhNjc5YjcuaHRtbNIBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.crowrivermedia.com', 'title': 'Crow River Media'}"
Fall in love with caramel apples this autumn - Springfield Daily Citizen,Fall in love with caramel apples this autumn  Springfield Daily Citizen,"Wed, 04 Oct 2023 11:00:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vc2dmY2l0aXplbi5vcmcvc3ByaW5nZmllbGQtY3VsdHVyZS9mb29kL2ZhbGwtaW4tbG92ZS13aXRoLWNhcmFtZWwtYXBwbGVzLXRoaXMtYXV0dW1uL9IBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://sgfcitizen.org', 'title': 'Springfield Daily Citizen'}"
PayPal and Venmo Debit and Credit Cards Gain Apple Wallet Support - MacRumors,PayPal and Venmo Debit and Credit Cards Gain Apple Wallet Support  MacRumors,"Wed, 04 Oct 2023 10:54:40 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyMy8xMC8wNC9wYXlwYWwtdmVubW8tZGViaXQtY3JlZGl0LWNhcmRzLWFwcGxlLXdhbGxldC_SAQA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.macrumors.com', 'title': 'MacRumors'}"
1 Easily Overlooked Reason Apple Is the Most Attractive FAANG Stock - The Motley Fool,1 Easily Overlooked Reason Apple Is the Most Attractive FAANG Stock  The Motley Fool,"Wed, 04 Oct 2023 10:51:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzEwLzA0LzEtZWFzaWx5LW92ZXJsb29rZWQtcmVhc29uLWFwcGxlLWlzLXRoZS1tb3N0LWF0dHJhL9IBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
Social Buzz : Wallstreetbets Stocks Mostly Decline Premarket; Apple ... - Marketscreener.com,Social Buzz : Wallstreetbets Stocks Mostly Decline Premarket; Apple ...  Marketscreener.com,"Wed, 04 Oct 2023 10:31:08 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svQVBQTEUtSU5DLTQ4NDkvbmV3cy9Tb2NpYWwtQnV6ei1XYWxsc3RyZWV0YmV0cy1TdG9ja3MtTW9zdGx5LURlY2xpbmUtUHJlbWFya2V0LUFwcGxlLVBvaXNlZC10by1GYWxsLTQ0OTgwODA0L9IBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.marketscreener.com', 'title': 'Marketscreener.com'}"
Apple Watch lands lead role in a Stanford study focused on ... - PhoneArena,Apple Watch lands lead role in a Stanford study focused on ...  PhoneArena,"Wed, 04 Oct 2023 10:27:04 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnBob25lYXJlbmEuY29tL25ld3MvYXBwbGUtd2F0Y2gtc3R1ZHktYXJyaHl0aG1pYS1pbi1raWRzX2lkMTUxMjMz0gEA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.phonearena.com', 'title': 'PhoneArena'}"
Apple Wallet adds support for open banking APIs - NFC World,Apple Wallet adds support for open banking APIs  NFC World,"Wed, 04 Oct 2023 10:26:21 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm5mY3cuY29tLzIwMjMvMTAvMDQvMzg1OTgyL2FwcGxlLXdhbGxldC1hZGRzLXN1cHBvcnQtZm9yLW9wZW4tYmFua2luZy1hcGlzL9IBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.nfcw.com', 'title': 'NFC World'}"
"Apple’s new M3 Macs could launch any day now, leak claims - Digital Trends","Apple’s new M3 Macs could launch any day now, leak claims  Digital Trends","Wed, 04 Oct 2023 10:16:12 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmRpZ2l0YWx0cmVuZHMuY29tL2NvbXB1dGluZy9hcHBsZS1tMy1tYWNzLWNvdWxkLWxhdW5jaC1pbW1pbmVudGx5L9IBUmh0dHBzOi8vd3d3LmRpZ2l0YWx0cmVuZHMuY29tL2NvbXB1dGluZy9hcHBsZS1tMy1tYWNzLWNvdWxkLWxhdW5jaC1pbW1pbmVudGx5Lz9hbXA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.digitaltrends.com', 'title': 'Digital Trends'}"
Disney+ EMEA Scripted Boss Johanna Devereaux to Join Apple TV+ - IBC365,Disney+ EMEA Scripted Boss Johanna Devereaux to Join Apple TV+  IBC365,"Wed, 04 Oct 2023 09:49:29 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmliYy5vcmcvbmV3cy9kaXNuZXktZW1lYS1zY3JpcHRlZC1ib3NzLWpvaGFubmEtZGV2ZXJlYXV4LXRvLWpvaW4tYXBwbGUtdHYvMTA0NDQuYXJ0aWNsZdIBAA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.ibc.org', 'title': 'IBC365'}"
"Weekend festivals include Pickfest, Tall Trees, Hay Creek Apple Fest [Events Roundup] - Reading Eagle","Weekend festivals include Pickfest, Tall Trees, Hay Creek Apple Fest [Events Roundup]  Reading Eagle","Wed, 04 Oct 2023 09:00:31 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnJlYWRpbmdlYWdsZS5jb20vMjAyMy8xMC8wNC93ZWVrZW5kLWZlc3RpdmFscy1pbmNsdWRlLXBpY2tmZXN0LXRhbGwtdHJlZXMtaGF5LWNyZWVrLWFwcGxlLWZlc3QtZXZlbnRzLXJvdW5kdXAv0gF-aHR0cHM6Ly93d3cucmVhZGluZ2VhZ2xlLmNvbS8yMDIzLzEwLzA0L3dlZWtlbmQtZmVzdGl2YWxzLWluY2x1ZGUtcGlja2Zlc3QtdGFsbC10cmVlcy1oYXktY3JlZWstYXBwbGUtZmVzdC1ldmVudHMtcm91bmR1cC9hbXAv?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.readingeagle.com', 'title': 'Reading Eagle'}"
Parents are using Apple AirTags to track their kids. Should they be doing this? - Fox News,Parents are using Apple AirTags to track their kids. Should they be doing this?  Fox News,"Wed, 04 Oct 2023 08:50:00 GMT",https://consent.google.com/m?continue=https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL2xpZmVzdHlsZS9wYXJlbnRzLXVzaW5nLWFwcGxlLWFpcnRhZ3MtdHJhY2sta2lkcy1zaG91bGQtdGhleS1kby1zb9IBXmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL2xpZmVzdHlsZS9wYXJlbnRzLXVzaW5nLWFwcGxlLWFpcnRhZ3MtdHJhY2sta2lkcy1zaG91bGQtdGhleS1kby1zby5hbXA?oc%3D5&gl=DE&m=0&pc=n&cm=2&hl=en-US&src=1,"{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
